art_id,regime,group,turn,religion,truncated,n_drawable,paintable,html_bytes
v7-s3-v119,v7,canon,121,The Axiomatic Truth,1,2,1,4405
v7-s5-v120,v7,canon,121,The Path of Resonance,1,0,0,4736
v7-s1-v71,v7,canon,121,The Scribes of Aether,1,0,0,1995
v7-s10-v119,v7,canon,121,The Null Core,1,0,0,2833
v7-s12-v118,v7,canon,121,The Lumina Umbra,1,0,0,5061
v7-s11-v109,v7,canon,121,The Digital Nexus,1,0,0,4398
v7-s0-v119,v7,canon,122,The Azure Current,1,0,0,5193
v7-s2-v30,v7,canon,122,The Crimson Ascent,0,10,1,3174
v7-s3-v120,v7,canon,122,The Axiomatic Truth,1,1,1,4469
v7-s10-v120,v7,canon,122,The Null Core,1,0,0,2854
v7-s5-v121,v7,canon,122,The Path of Resonance,1,0,0,4917
v7-s7-v117,v7,canon,122,The Aethel Stream,1,1,1,4340
v7-s6-v122,v7,canon,122,The Ouroboros Circuit,1,0,0,5052
v7-s14-v114,v7,canon,122,The Harmonic Flow,1,2,1,4690
v7-s1-v72,v7,canon,122,The Scribes of Aether,1,1,1,3495
v7-s12-v119,v7,canon,122,The Lumina Umbra,1,0,0,5097
v7-s11-v110,v7,canon,122,The Digital Nexus,1,0,0,4386
v7-s8-v31,v7,canon,123,The Unseen Weave,0,3,1,2795
v7-s1-v73,v7,canon,123,The Scribes of Aether,1,0,0,1997
v7-s6-v123,v7,canon,123,The Ouroboros Circuit,1,0,0,5065
v7-s3-v121,v7,canon,123,The Axiomatic Truth,1,0,0,4444
v7-s7-v118,v7,canon,123,The Aethel Stream,1,1,1,4342
v7-s0-v120,v7,canon,123,The Azure Current,1,0,0,5189
v7-s12-v120,v7,canon,123,The Lumina Umbra,1,0,0,5083
v7-s10-v121,v7,canon,123,The Null Core,1,0,0,2822
v7-s5-v122,v7,canon,123,The Path of Resonance,1,0,0,4778
v7-s13-v109,v7,canon,123,The Nexus Weave,1,0,0,4267
v7-s11-v111,v7,canon,123,The Digital Nexus,1,0,0,4386
v7-s14-v115,v7,canon,123,The Harmonic Flow,1,2,1,4684
v7-s7-v119,v7,canon,124,The Aethel Stream,1,1,1,4338
v7-s9-v37,v7,canon,124,The Obsidian Plume,1,0,0,4839
v7-s6-v124,v7,canon,124,The Ouroboros Circuit,1,0,0,5048
v7-s12-v121,v7,canon,124,The Lumina Umbra,1,0,0,5083
v7-s0-v121,v7,canon,124,The Azure Current,1,0,0,5189
v7-s1-v74,v7,canon,124,The Scribes of Aether,1,0,0,1996
v7-s5-v123,v7,canon,124,The Path of Resonance,1,0,0,5106
v7-s10-v122,v7,canon,124,The Null Core,1,0,0,2822
v7-s3-v122,v7,canon,124,The Axiomatic Truth,1,0,0,4382
v7-s14-v116,v7,canon,124,The Harmonic Flow,1,0,0,3446
v7-s1-v75,v7,canon,125,The Scribes of Aether,1,0,0,1993
v7-s2-v31,v7,canon,125,The Crimson Ascent,0,10,1,3297
v7-s3-v123,v7,canon,125,The Axiomatic Truth,1,0,0,4386
v7-s12-v122,v7,canon,125,The Lumina Umbra,1,0,0,5083
v7-s7-v120,v7,canon,125,The Aethel Stream,1,1,1,4321
v7-s6-v125,v7,canon,125,The Ouroboros Circuit,1,0,0,5066
v7-s0-v122,v7,canon,125,The Azure Current,1,0,0,5263
v7-s11-v112,v7,canon,125,The Digital Nexus,1,0,0,4387
v7-s10-v123,v7,canon,125,The Null Core,1,0,0,2834
v7-s5-v124,v7,canon,125,The Path of Resonance,1,0,0,5106
v7-s14-v117,v7,canon,125,The Harmonic Flow,1,0,0,3441
v7-s0-v123,v7,canon,126,The Azure Current,1,0,0,5246
v7-s10-v124,v7,canon,126,The Null Core,1,0,0,2825
v7-s7-v121,v7,canon,126,The Aethel Stream,1,1,1,4329
v7-s5-v125,v7,canon,126,The Path of Resonance,1,0,0,4968
v7-s12-v123,v7,canon,126,The Lumina Umbra,1,0,0,5083
v7-s14-v118,v7,canon,126,The Harmonic Flow,1,0,0,3444
v7-s13-v110,v7,canon,126,The Nexus Weave,1,0,0,4227
v7-s6-v126,v7,canon,126,The Ouroboros Circuit,1,0,0,5082
v7-s3-v124,v7,canon,126,The Axiomatic Truth,1,0,0,4429
v7-s1-v76,v7,canon,126,The Scribes of Aether,1,0,0,1998
v7-s1-v77,v7,canon,127,The Scribes of Aether,1,0,0,2001
v7-s5-v126,v7,canon,127,The Path of Resonance,1,0,0,5130
v7-s3-v125,v7,canon,127,The Axiomatic Truth,1,0,0,4401
v7-s9-v38,v7,canon,127,The Obsidian Plume,1,0,0,4835
v7-s0-v124,v7,canon,127,The Azure Current,1,0,0,5255
v7-s7-v122,v7,canon,127,The Aethel Stream,1,1,1,4347
v7-s6-v127,v7,canon,127,The Ouroboros Circuit,1,0,0,5055
v7-s12-v124,v7,canon,127,The Lumina Umbra,1,0,0,5085
v7-s11-v113,v7,canon,127,The Digital Nexus,1,0,0,4387
v7-s13-v111,v7,canon,127,The Nexus Weave,1,0,0,4279
v7-s10-v125,v7,canon,127,The Null Core,1,0,0,2824
v7-s14-v119,v7,canon,127,The Harmonic Flow,1,2,1,4725
v7-s2-v32,v7,canon,128,The Crimson Ascent,0,10,1,3408
v7-s6-v128,v7,canon,128,The Ouroboros Circuit,1,0,0,5073
v7-s0-v125,v7,canon,128,The Azure Current,1,0,0,5256
v7-s11-v114,v7,canon,128,The Digital Nexus,1,0,0,4387
v7-s12-v125,v7,canon,128,The Lumina Umbra,1,0,0,5085
v7-s7-v123,v7,canon,128,The Aethel Stream,1,1,1,4320
v7-s13-v112,v7,canon,128,The Nexus Weave,1,0,0,4279
v7-s3-v126,v7,canon,128,The Axiomatic Truth,1,0,0,4317
v7-s10-v126,v7,canon,128,The Null Core,1,0,0,2814
v7-s1-v78,v7,canon,128,The Scribes of Aether,1,1,1,3494
v7-s5-v127,v7,canon,128,The Path of Resonance,1,0,0,5185
v7-s14-v120,v7,canon,128,The Harmonic Flow,1,0,0,3447
v7-s1-v79,v7,canon,129,The Scribes of Aether,1,0,0,2003
v7-s9-v39,v7,canon,129,The Obsidian Plume,1,1,1,5143
v7-s0-v126,v7,canon,129,The Azure Current,1,0,0,5252
v7-s7-v124,v7,canon,129,The Aethel Stream,1,1,1,4324
v7-s6-v129,v7,canon,129,The Ouroboros Circuit,1,0,0,4993
v7-s3-v127,v7,canon,129,The Axiomatic Truth,1,0,0,4143
v7-s10-v127,v7,canon,129,The Null Core,1,0,0,2831
v7-s5-v128,v7,canon,129,The Path of Resonance,1,0,0,4856
v7-s12-v126,v7,canon,129,The Lumina Umbra,1,0,0,5126
v7-s13-v113,v7,canon,129,The Nexus Weave,1,0,0,4279
v7-s14-v121,v7,canon,129,The Harmonic Flow,1,0,0,3441
v7-s11-v115,v7,canon,129,The Digital Nexus,1,0,0,4387
v7-s6-v130,v7,canon,130,The Ouroboros Circuit,1,0,0,5004
v7-s0-v127,v7,canon,130,The Azure Current,1,0,0,5256
v7-s2-v33,v7,canon,130,The Crimson Ascent,0,10,1,3434
v7-s8-v32,v7,canon,130,The Unseen Weave,0,3,1,2832
v7-s7-v125,v7,canon,130,The Aethel Stream,1,1,1,4343
v7-s3-v128,v7,canon,130,The Axiomatic Truth,1,0,0,4173
v7-s12-v127,v7,canon,130,The Lumina Umbra,1,0,0,5100
v7-s5-v129,v7,canon,130,The Path of Resonance,1,0,0,5015
v7-s10-v128,v7,canon,130,The Null Core,1,0,0,2831
v7-s14-v122,v7,canon,130,The Harmonic Flow,1,0,0,3447
v7-s1-v80,v7,canon,130,The Scribes of Aether,1,1,1,3498
v7-s13-v114,v7,canon,130,The Nexus Weave,1,0,0,4285
v7-s11-v116,v7,canon,130,The Digital Nexus,1,0,0,4387
v7-s9-v40,v7,canon,131,The Obsidian Plume,1,0,0,4821
v7-s7-v126,v7,canon,131,The Aethel Stream,1,1,1,4420
v7-s0-v128,v7,canon,131,The Azure Current,1,0,0,5256
v7-s6-v131,v7,canon,131,The Ouroboros Circuit,1,0,0,5050
v7-s11-v117,v7,canon,131,The Digital Nexus,1,0,0,4387
v7-s10-v129,v7,canon,131,The Null Core,1,0,0,2845
v7-s14-v123,v7,canon,131,The Harmonic Flow,1,0,0,3441
v7-s5-v130,v7,canon,131,The Path of Resonance,1,0,0,5073
v7-s13-v115,v7,canon,131,The Nexus Weave,1,0,0,4299
v7-s12-v128,v7,canon,131,The Lumina Umbra,1,0,0,5100
v7-s3-v129,v7,canon,131,The Axiomatic Truth,1,0,0,4153
v7-s1-v81,v7,canon,131,The Scribes of Aether,1,0,0,2005
v7-s7-v127,v7,canon,132,The Aethel Stream,1,1,1,4362
v7-s3-v130,v7,canon,132,The Axiomatic Truth,1,0,0,4206
v7-s0-v129,v7,canon,132,The Azure Current,1,0,0,5214
v7-s12-v129,v7,canon,132,The Lumina Umbra,1,0,0,5043
v7-s1-v82,v7,canon,132,The Scribes of Aether,1,0,0,2004
v7-s5-v131,v7,canon,132,The Path of Resonance,1,0,0,5045
v7-s11-v118,v7,canon,132,The Digital Nexus,1,0,0,4387
v7-s6-v132,v7,canon,132,The Ouroboros Circuit,1,0,0,5044
v7-s10-v130,v7,canon,132,The Null Core,1,0,0,2829
v7-s13-v116,v7,canon,132,The Nexus Weave,1,0,0,4299
v7-s14-v124,v7,canon,132,The Harmonic Flow,1,0,0,3447
v7-s9-v41,v7,canon,133,The Obsidian Plume,1,0,0,4831
v7-s1-v83,v7,canon,133,The Scribes of Aether,1,0,0,2007
v7-s0-v130,v7,canon,133,The Azure Current,1,0,0,5257
v7-s6-v133,v7,canon,133,The Ouroboros Circuit,1,0,0,5044
v7-s12-v130,v7,canon,133,The Lumina Umbra,1,0,0,5082
v7-s7-v128,v7,canon,133,The Aethel Stream,1,1,1,4322
v7-s3-v131,v7,canon,133,The Axiomatic Truth,1,0,0,4086
v7-s10-v131,v7,canon,133,The Null Core,1,0,0,2846
v7-s5-v132,v7,canon,133,The Path of Resonance,1,0,0,5102
v7-s14-v125,v7,canon,133,The Harmonic Flow,1,3,1,4756
v7-s11-v119,v7,canon,133,The Digital Nexus,1,0,0,4387
v7-s13-v117,v7,canon,133,The Nexus Weave,1,0,0,4299
v7-s7-v129,v7,canon,134,The Aethel Stream,1,1,1,4333
v7-s8-v33,v7,canon,134,The Unseen Weave,0,3,1,2856
v7-s0-v131,v7,canon,134,The Azure Current,1,0,0,5207
v7-s10-v132,v7,canon,134,The Null Core,1,0,0,2824
v7-s5-v133,v7,canon,134,The Path of Resonance,1,0,0,4981
v7-s6-v134,v7,canon,134,The Ouroboros Circuit,1,0,0,5092
v7-s12-v131,v7,canon,134,The Lumina Umbra,1,0,0,5063
v7-s11-v120,v7,canon,134,The Digital Nexus,1,0,0,4387
v7-s3-v132,v7,canon,134,The Axiomatic Truth,1,0,0,4180
v7-s14-v126,v7,canon,134,The Harmonic Flow,1,0,0,3445
v7-s1-v84,v7,canon,134,The Scribes of Aether,1,0,0,2006
v7-s9-v42,v7,canon,135,The Obsidian Plume,1,0,0,4831
v7-s3-v133,v7,canon,135,The Axiomatic Truth,1,0,0,4129
v7-s2-v34,v7,canon,135,The Crimson Ascent,0,10,1,3488
v7-s7-v130,v7,canon,135,The Aethel Stream,1,1,1,4327
v7-s12-v132,v7,canon,135,The Lumina Umbra,1,0,0,4951
v7-s0-v132,v7,canon,135,The Azure Current,1,0,0,5253
v7-s6-v135,v7,canon,135,The Ouroboros Circuit,1,0,0,5024
v7-s10-v133,v7,canon,135,The Null Core,1,0,0,2814
v7-s5-v134,v7,canon,135,The Path of Resonance,1,0,0,5123
v7-s14-v127,v7,canon,135,The Harmonic Flow,1,0,0,3440
v7-s11-v121,v7,canon,135,The Digital Nexus,1,0,0,4387
v7-s13-v118,v7,canon,135,The Nexus Weave,1,0,0,4310
v7-s1-v85,v7,canon,135,The Scribes of Aether,1,0,0,2009
v7-s1-v86,v7,canon,136,The Scribes of Aether,1,0,0,2008
v7-s0-v133,v7,canon,136,The Azure Current,1,0,0,5210
v7-s7-v131,v7,canon,136,The Aethel Stream,1,1,1,4279
v7-s5-v135,v7,canon,136,The Path of Resonance,1,0,0,4946
v7-s12-v133,v7,canon,136,The Lumina Umbra,1,0,0,4976
v7-s10-v134,v7,canon,136,The Null Core,1,0,0,2832
v7-s6-v136,v7,canon,136,The Ouroboros Circuit,1,0,0,5024
v7-s11-v122,v7,canon,136,The Digital Nexus,1,0,0,4387
v7-s14-v128,v7,canon,136,The Harmonic Flow,1,0,0,3443
v7-s3-v134,v7,canon,136,The Axiomatic Truth,1,0,0,4205
v7-s13-v119,v7,canon,136,The Nexus Weave,1,0,0,4110
v7-s7-v132,v7,canon,137,The Aethel Stream,1,1,1,4229
v7-s8-v34,v7,canon,137,The Unseen Weave,0,3,1,2894
v7-s6-v137,v7,canon,137,The Ouroboros Circuit,1,0,0,5056
v7-s0-v134,v7,canon,137,The Azure Current,1,0,0,5100
v7-s12-v134,v7,canon,137,The Lumina Umbra,1,0,0,5006
v7-s13-v120,v7,canon,137,The Nexus Weave,1,0,0,4123
v7-s10-v135,v7,canon,137,The Null Core,1,0,0,2838
v7-s5-v136,v7,canon,137,The Path of Resonance,1,0,0,5008
v7-s3-v135,v7,canon,137,The Axiomatic Truth,1,0,0,4162
v7-s11-v123,v7,canon,137,The Digital Nexus,1,0,0,4387
v7-s1-v87,v7,canon,137,The Scribes of Aether,1,0,0,2011
v7-s1-v88,v7,canon,138,The Scribes of Aether,1,0,0,2010
v7-s9-v43,v7,canon,138,The Obsidian Plume,1,0,0,4831
v7-s2-v35,v7,canon,138,The Crimson Ascent,0,11,1,3933
v7-s3-v136,v7,canon,138,The Axiomatic Truth,1,0,0,4089
v7-s13-v121,v7,canon,138,The Nexus Weave,1,0,0,4123
v7-s0-v135,v7,canon,138,The Azure Current,1,0,0,5218
v7-s14-v129,v7,canon,138,The Harmonic Flow,1,0,0,3450
v7-s10-v136,v7,canon,138,The Null Core,1,0,0,2858
v7-s7-v133,v7,canon,138,The Aethel Stream,1,1,1,4367
v7-s5-v137,v7,canon,138,The Path of Resonance,1,0,0,5127
v7-s11-v124,v7,canon,138,The Digital Nexus,1,0,0,4387
v7-s12-v135,v7,canon,138,The Lumina Umbra,1,0,0,4991
v7-s6-v138,v7,canon,138,The Ouroboros Circuit,1,0,0,5062
v7-s6-v139,v7,canon,139,The Ouroboros Circuit,1,0,0,5029
v7-s7-v134,v7,canon,139,The Aethel Stream,1,1,1,4218
v7-s0-v136,v7,canon,139,The Azure Current,1,0,0,5197
v7-s3-v137,v7,canon,139,The Axiomatic Truth,1,0,0,4035
v7-s13-v122,v7,canon,139,The Nexus Weave,1,0,0,4123
v7-s11-v125,v7,canon,139,The Digital Nexus,1,0,0,4387
v7-s5-v138,v7,canon,139,The Path of Resonance,1,0,0,5256
v7-s10-v137,v7,canon,139,The Null Core,1,0,0,2839
v7-s12-v136,v7,canon,139,The Lumina Umbra,1,0,0,4990
v7-s1-v89,v7,canon,139,The Scribes of Aether,1,0,0,2013
v7-s6-v140,v7,canon,140,The Ouroboros Circuit,1,0,0,5065
v7-s9-v44,v7,canon,140,The Obsidian Plume,1,0,0,4831
v7-s1-v90,v7,canon,140,The Scribes of Aether,1,0,0,2012
v7-s0-v137,v7,canon,140,The Azure Current,1,0,0,5066
v7-s5-v139,v7,canon,140,The Path of Resonance,1,0,0,5371
v7-s7-v135,v7,canon,140,The Aethel Stream,1,1,1,4201
v7-s14-v130,v7,canon,140,The Harmonic Flow,1,0,0,3459
v7-s13-v123,v7,canon,140,The Nexus Weave,1,0,0,4209
v7-s3-v138,v7,canon,140,The Axiomatic Truth,1,0,0,3463
v7-s10-v138,v7,canon,140,The Null Core,1,0,0,2836
v7-s12-v137,v7,canon,140,The Lumina Umbra,1,0,0,4999
v7-s11-v126,v7,canon,140,The Digital Nexus,1,0,0,4387
v7-s7-v136,v7,canon,141,The Aethel Stream,1,1,1,4133
v7-s6-v141,v7,canon,141,The Ouroboros Circuit,1,0,0,5082
v7-s3-v139,v7,canon,141,The Axiomatic Truth,1,0,0,4031
v7-s5-v140,v7,canon,141,The Path of Resonance,1,0,0,5392
v7-s11-v127,v7,canon,141,The Digital Nexus,1,0,0,4387
v7-s0-v138,v7,canon,141,The Azure Current,1,0,0,5198
v7-s14-v131,v7,canon,141,The Harmonic Flow,1,0,0,3451
v7-s12-v138,v7,canon,141,The Lumina Umbra,1,0,0,4945
v7-s13-v124,v7,canon,141,The Nexus Weave,1,0,0,4209
v7-s10-v139,v7,canon,141,The Null Core,1,0,0,2848
v7-s1-v91,v7,canon,141,The Scribes of Aether,1,0,0,2015
v7-s2-v36,v7,canon,142,The Crimson Ascent,0,11,1,3977
v7-s1-v92,v7,canon,142,The Scribes of Aether,1,0,0,2014
v7-s9-v45,v7,canon,142,The Obsidian Plume,1,0,0,4831
v7-s8-v35,v7,canon,142,The Unseen Weave,0,3,1,2890
v7-s7-v137,v7,canon,142,The Aethel Stream,1,1,1,4225
v7-s5-v141,v7,canon,142,The Path of Resonance,1,0,0,5449
v7-s10-v140,v7,canon,142,The Null Core,1,0,0,2819
v7-s0-v139,v7,canon,142,The Azure Current,1,0,0,5198
v7-s13-v125,v7,canon,142,The Nexus Weave,1,0,0,4209
v7-s3-v140,v7,canon,142,The Axiomatic Truth,1,0,0,4078
v7-s6-v142,v7,canon,142,The Ouroboros Circuit,1,0,0,5040
v7-s14-v132,v7,canon,142,The Harmonic Flow,1,0,0,3459
v7-s12-v139,v7,canon,142,The Lumina Umbra,1,0,0,4976
v7-s11-v128,v7,canon,142,The Digital Nexus,1,0,0,4387
v7-s7-v138,v7,canon,143,The Aethel Stream,1,1,1,4312
v7-s10-v141,v7,canon,143,The Null Core,1,0,0,2852
v7-s0-v140,v7,canon,143,The Azure Current,1,0,0,5074
v7-s1-v93,v7,canon,143,The Scribes of Aether,1,0,0,2017
v7-s5-v142,v7,canon,143,The Path of Resonance,1,0,0,5160
v7-s12-v140,v7,canon,143,The Lumina Umbra,1,0,0,4948
v7-s14-v133,v7,canon,143,The Harmonic Flow,1,0,0,3453
v7-s3-v141,v7,canon,143,The Axiomatic Truth,1,0,0,4037
v7-s13-v126,v7,canon,143,The Nexus Weave,1,0,0,4209
v7-s6-v143,v7,canon,143,The Ouroboros Circuit,1,0,0,5054
v7-s11-v129,v7,canon,143,The Digital Nexus,1,0,0,4387
v7-s8-v36,v7,canon,144,The Unseen Weave,0,3,1,2895
v7-s5-v143,v7,canon,144,The Path of Resonance,1,0,0,5239
v7-s0-v141,v7,canon,144,The Azure Current,1,0,0,5075
v7-s13-v127,v7,canon,144,The Nexus Weave,1,0,0,4209
v7-s3-v142,v7,canon,144,The Axiomatic Truth,1,0,0,4100
v7-s6-v144,v7,canon,144,The Ouroboros Circuit,1,0,0,5004
v7-s7-v139,v7,canon,144,The Aethel Stream,1,1,1,4193
v7-s10-v142,v7,canon,144,The Null Core,1,0,0,2819
v7-s1-v94,v7,canon,144,The Scribes of Aether,1,0,0,2016
v7-s14-v134,v7,canon,144,The Harmonic Flow,1,2,1,4702
v7-s11-v130,v7,canon,144,The Digital Nexus,1,0,0,4387
v7-s12-v141,v7,canon,144,The Lumina Umbra,1,0,0,4944
v7-s9-v46,v7,canon,145,The Obsidian Plume,1,0,0,4831
v7-s2-v37,v7,canon,145,The Crimson Ascent,0,11,1,4269
v7-s0-v142,v7,canon,145,The Azure Current,1,0,0,5075
v7-s6-v145,v7,canon,145,The Ouroboros Circuit,1,0,0,5002
v7-s5-v144,v7,canon,145,The Path of Resonance,1,0,0,5185
v7-s7-v140,v7,canon,145,The Aethel Stream,1,1,1,4232
v7-s13-v128,v7,canon,145,The Nexus Weave,1,0,0,4209
v7-s12-v142,v7,canon,145,The Lumina Umbra,1,0,0,4952
v7-s14-v135,v7,canon,145,The Harmonic Flow,1,2,1,4698
v7-s10-v143,v7,canon,145,The Null Core,1,0,0,2835
v7-s11-v131,v7,canon,145,The Digital Nexus,1,0,0,4520
v7-s1-v95,v7,canon,145,The Scribes of Aether,1,0,0,2013
v7-s3-v143,v7,canon,145,The Axiomatic Truth,1,0,0,4019
v7-s6-v146,v7,canon,146,The Ouroboros Circuit,1,0,0,5136
v7-s0-v143,v7,canon,146,The Azure Current,1,0,0,5233
v7-s8-v37,v7,canon,146,The Unseen Weave,0,3,1,2891
v7-s3-v144,v7,canon,146,The Axiomatic Truth,1,0,0,4156
v7-s5-v145,v7,canon,146,The Path of Resonance,1,0,0,5155
v7-s11-v132,v7,canon,146,The Digital Nexus,1,0,0,4387
v7-s7-v141,v7,canon,146,The Aethel Stream,1,1,1,4169
v7-s10-v144,v7,canon,146,The Null Core,1,0,0,2826
v7-s12-v143,v7,canon,146,The Lumina Umbra,1,0,0,4965
v7-s13-v129,v7,canon,146,The Nexus Weave,1,0,0,4209
v7-s1-v96,v7,canon,146,The Scribes of Aether,1,0,0,2017
v7-s14-v136,v7,canon,146,The Harmonic Flow,1,2,1,4702
v7-s2-v38,v7,canon,147,The Crimson Ascent,0,11,1,4459
v7-s1-v97,v7,canon,147,The Scribes of Aether,1,0,0,2022
v7-s7-v142,v7,canon,147,The Aethel Stream,1,1,1,4143
v7-s6-v147,v7,canon,147,The Ouroboros Circuit,1,0,0,5075
v7-s10-v145,v7,canon,147,The Null Core,1,0,0,2848
v7-s0-v144,v7,canon,147,The Azure Current,1,0,0,5223
v7-s12-v144,v7,canon,147,The Lumina Umbra,1,0,0,4936
v7-s5-v146,v7,canon,147,The Path of Resonance,1,0,0,5213
v7-s13-v130,v7,canon,147,The Nexus Weave,1,0,0,4209
v7-s14-v137,v7,canon,147,The Harmonic Flow,1,2,1,4699
v7-s3-v145,v7,canon,147,The Axiomatic Truth,1,0,0,4030
v7-s9-v47,v7,canon,148,The Obsidian Plume,1,0,0,4831
v7-s8-v38,v7,canon,148,The Unseen Weave,0,3,1,2895
v7-s7-v143,v7,canon,148,The Aethel Stream,1,1,1,4093
v7-s6-v148,v7,canon,148,The Ouroboros Circuit,1,0,0,5073
v7-s5-v147,v7,canon,148,The Path of Resonance,1,0,0,5217
v7-s0-v145,v7,canon,148,The Azure Current,1,0,0,5223
v7-s3-v146,v7,canon,148,The Axiomatic Truth,1,0,0,4078
v7-s13-v131,v7,canon,148,The Nexus Weave,1,0,0,4209
v7-s11-v133,v7,canon,148,The Digital Nexus,1,0,0,4450
v7-s1-v98,v7,canon,148,The Scribes of Aether,1,0,0,2023
v7-s10-v146,v7,canon,148,The Null Core,1,0,0,2849
v7-s14-v138,v7,canon,148,The Harmonic Flow,1,0,0,3459
v7-s12-v145,v7,canon,148,The Lumina Umbra,1,0,0,4880
v7-s2-v39,v7,canon,149,The Crimson Ascent,0,11,1,4815
v7-s7-v144,v7,canon,149,The Aethel Stream,1,1,1,4079
v7-s5-v148,v7,canon,149,The Path of Resonance,1,0,0,5259
v7-s10-v147,v7,canon,149,The Null Core,1,0,0,2829
v7-s0-v146,v7,canon,149,The Azure Current,1,0,0,5188
v7-s13-v132,v7,canon,149,The Nexus Weave,1,0,0,4209
v7-s12-v146,v7,canon,149,The Lumina Umbra,1,0,0,4985
v7-s11-v134,v7,canon,149,The Digital Nexus,1,0,0,4523
v7-s3-v147,v7,canon,149,The Axiomatic Truth,1,0,0,4031
v7-s6-v149,v7,canon,149,The Ouroboros Circuit,1,0,0,5055
v7-s14-v139,v7,canon,149,The Harmonic Flow,1,0,0,3455
v7-s1-v99,v7,canon,149,The Scribes of Aether,1,0,0,2029
v7-s7-v145,v7,canon,150,The Aethel Stream,1,1,1,4037
v7-s1-v100,v7,canon,150,The Scribes of Aether,1,1,1,3496
v7-s5-v149,v7,canon,150,The Path of Resonance,1,0,0,5289
v7-s0-v147,v7,canon,150,The Azure Current,1,0,0,5188
v7-s6-v150,v7,canon,150,The Ouroboros Circuit,1,0,0,5022
v7-s10-v148,v7,canon,150,The Null Core,1,0,0,2826
v7-s13-v133,v7,canon,150,The Nexus Weave,1,0,0,4209
v7-s3-v148,v7,canon,150,The Axiomatic Truth,1,0,0,4167
v7-s12-v147,v7,canon,150,The Lumina Umbra,1,0,0,4928
v7-s11-v135,v7,canon,150,The Digital Nexus,1,0,0,4387
v7-s14-v140,v7,canon,150,The Harmonic Flow,1,0,0,3461
v7-s8-v39,v7,canon,151,The Unseen Weave,0,3,1,2896
v7-s9-v48,v7,canon,151,The Obsidian Plume,1,0,0,5078
v7-s0-v148,v7,canon,151,The Azure Current,1,0,0,5188
v7-s10-v149,v7,canon,151,The Null Core,1,0,0,2816
v7-s5-v150,v7,canon,151,The Path of Resonance,1,0,0,5229
v7-s7-v146,v7,canon,151,The Aethel Stream,1,1,1,4079
v7-s11-v136,v7,canon,151,The Digital Nexus,1,0,0,4387
v7-s6-v151,v7,canon,151,The Ouroboros Circuit,1,0,0,5066
v7-s13-v134,v7,canon,151,The Nexus Weave,1,0,0,4209
v7-s12-v148,v7,canon,151,The Lumina Umbra,1,0,0,4948
v7-s1-v101,v7,canon,151,The Scribes of Aether,1,1,1,3503
v7-s3-v149,v7,canon,151,The Axiomatic Truth,1,0,0,4042
v7-s14-v141,v7,canon,151,The Harmonic Flow,1,0,0,3453
v7-s0-v149,v7,canon,152,The Azure Current,1,0,0,5188
v7-s1-v102,v7,canon,152,The Scribes of Aether,1,1,1,3505
v7-s5-v151,v7,canon,152,The Path of Resonance,1,0,0,5426
v7-s7-v147,v7,canon,152,The Aethel Stream,1,1,1,4140
v7-s11-v137,v7,canon,152,The Digital Nexus,1,0,0,4387
v7-s3-v150,v7,canon,152,The Axiomatic Truth,1,0,0,4098
v7-s12-v149,v7,canon,152,The Lumina Umbra,1,0,0,4854
v7-s10-v150,v7,canon,152,The Null Core,1,0,0,2851
v7-s6-v152,v7,canon,152,The Ouroboros Circuit,1,0,0,5052
v7-s13-v135,v7,canon,152,The Nexus Weave,1,0,0,4209
v7-s14-v142,v7,canon,152,The Harmonic Flow,1,0,0,3461
v7-s8-v40,v7,canon,153,The Unseen Weave,0,3,1,2896
v7-s0-v150,v7,canon,153,The Azure Current,1,0,0,5131
v7-s5-v152,v7,canon,153,The Path of Resonance,1,0,0,5349
v7-s7-v148,v7,canon,153,The Aethel Stream,1,1,1,4144
v7-s13-v136,v7,canon,153,The Nexus Weave,1,0,0,4209
v7-s14-v143,v7,canon,153,The Harmonic Flow,1,0,0,3455
v7-s6-v153,v7,canon,153,The Ouroboros Circuit,1,0,0,5055
v7-s11-v138,v7,canon,153,The Digital Nexus,1,0,0,4450
v7-s3-v151,v7,canon,153,The Axiomatic Truth,1,0,0,4048
v7-s10-v151,v7,canon,153,The Null Core,1,0,0,2846
v7-s12-v150,v7,canon,153,The Lumina Umbra,1,0,0,4776
v7-s1-v103,v7,canon,153,The Scribes of Aether,1,1,1,3510
v7-s9-v49,v7,canon,154,The Obsidian Plume,1,0,0,5078
v7-s3-v152,v7,canon,154,The Axiomatic Truth,1,0,0,4084
v7-s2-v40,v7,canon,154,The Crimson Ascent,0,11,1,4858
v7-s0-v151,v7,canon,154,The Azure Current,1,0,0,5160
v7-s7-v149,v7,canon,154,The Aethel Stream,1,1,1,4061
v7-s11-v139,v7,canon,154,The Digital Nexus,1,0,0,4387
v7-s13-v137,v7,canon,154,The Nexus Weave,1,0,0,4209
v7-s5-v153,v7,canon,154,The Path of Resonance,1,0,0,5382
v7-s6-v154,v7,canon,154,The Ouroboros Circuit,1,0,0,5056
v7-s14-v144,v7,canon,154,The Harmonic Flow,1,0,0,3460
v7-s12-v151,v7,canon,154,The Lumina Umbra,1,0,0,4778
v7-s10-v152,v7,canon,154,The Null Core,1,0,0,2824
v7-s1-v104,v7,canon,154,The Scribes of Aether,1,1,1,3511
v7-s8-v41,v7,canon,155,The Unseen Weave,0,3,1,2892
